Tweets,"Duygu",""
japonya seyahat acentelerinden tatil sat ın alan vatandaşlar ına günlük bin yen destek vereceğini aç ıklad ı destek dediğin böyle olur biz havanda su dövmeye devam ediyoruz turizm,"1",""
yaz aylar ı yaklaş ırken pandemi ye karş ı turizm sektöründe ne gibi tedbirler al ınacak  ,"0",""
mak dan ışmanl ık son verileri aç ıklad ı sonuçlar çok vahim ,"1",""
 topaloğlu kemer şu anda turizm sezonuna haz ır biz hem yerli hem yabanc ı misafirlerimizi kemer e bekliyoruz,"0",""
havayolu taş ımac ıl ığ ın ın tekrar başlamas ına k ısa bir süre kala turizm bakanl ığ ı sağl ık bakanl ığ ı koordinasyonunda havaalanlar ında uygulanacak covid tedbirleriyle ilgili bir sertifikasyon genelgesi yay ımlad ı,"0",""
güney k ıbr ıs tatil sonras ı koronavirüse yakalananlar ın masraflar ın ı karş ılayacak,"2",""
bm dünya turizm örgütü istanbul doha ve dubai salg ın sonras ında turizmde pilot projelerin lideri olacak,"2",""
çeşme turizm sezonuna haz ırland ı,"2",""
turizm esnaf ıy ım vergi af ı bekliyorum hacizlerin kald ır ılmas ı bize nefes ald ır ır boğuluyoruzz ,"1",""
antalya belediye turizm çalg ı çengiyi şişirmek için kullanmas ın ı bilmediğiniz konuşamad ığ ın ız yazamad ığ ın ız dille ki art ık dili de kullanm ıyorsunuz osuruktan teyyare işleri şişireceğiz diye k ıvranmay ın cehalet paçalar ın ızdan ak ıyor ,"1",""
işte konyaalt ı sahili nin yeni düzeni ,"0",""
berlin de turizmciler sokaklara indi ,"1",""
ekonomik zorluk içindeki alman acentalar eylemlere devam ediyor ,"1",""
turizmi canland ırmak için vatandaşlara para verecekler,"2",""
koronavirüsün dünya turizmine olumsuz etkileri devam ederken dev şirketlerden iflas ve kapatma haberleri geliyor,"1",""
ntv de lü ve li şezlonglar yaln ızca ailelere verilecek diye bir haber izledim az evvel garip değil mi sizce de insanlar ın tatile kimlerle birlikte gideceğine kar ışmak gibi birşey bu ya yasaklars ın ya açars ın bir gariplik var bu pandemi düzenlemelerinde,"1",""
hollandal ı gezgin youtuber van dan geçerse ne olur urartular elbette bir başkad ır cana yak ın ve misafirperverlikte yine kendini kan ıtlad ı,"2",""
abdullah tunçdemir den iran pazar ı değerlendirmesi  ,"0",""
 genel müdürü  emitt nin tan ıt ım faaliyetlerine katk ıs ın ı anlatt ı,"0",""
k ız ılay dan devlet hastanesine hijyen paketi desteği ,"2",""
hem iş hem dostluk pandemi döneminde rafting ve turizm geleceğine dair aa anadoluajansi çekimlerimizin ard ından keyf semaverdeçay keyfi doğa ,"2",""
antalya belediye turizm kurumlar kişilerle yönetilmez ak ılla yönetilir ak ıl yoksa bugünlerin de gelip geçeceğini bilmeden havai fişek at ıp çalg ı çengi yapmay ı bir maharet zanneder etraf ında gerdan k ırars ın ız ,"1",""
ryanair halihaz ırda geniş bir bordro desteği alan lufthansa ya alman devletinin sağlad ığ ı milyar euro luk ek yard ım ı eleştirirken yard ım ın lufthansa n ın almanya havac ıl ık pazar ında tekelleşmesine yol açacağ ın ı belirtti,"1",""
covid un turizm çal ışanlar ına en büyük etkisi ne oldu  ,"0",""
ekonomik anlamda önemli bir yeri olan turizmveotelcilik sektöründe dijital pazarlama çal ışmalar ı nas ıl olmal ı    ,"0",""
mak dan ışmanl ık son verileri aç ıklad ı sonuçlar çok vahim ,"1",""
türkiye k ıy ılar ına yak ın yunan adalar ında faaliyet gösteren yat acente işletmecileri covid salg ın ı tedbirleri kapsam ında türkiye ile kapal ı tutulan deniz yollar ın ın yeniden aç ılmas ın ı istiyor  ,"1",""
aç ılmadan biten bir sezon ülkeye seyahat izni veren başkenti tuerkiye liste de yer almad ı böylelikle çoğunluk avrupabirligi ulkelerine destek vermiş oldu ,"1",""
yaz tatili plan ı yapanlar dikkat havuz mu yoksa deniz mi daha güvenli prof dr ceyhan uyard ı yüzerken de mesafeyi korumak laz ım ,"0",""
koronavirüs sonras ı otellerde neler değişti h ızl ı uyum sağlayan otellerdeki önlemler ,"2",""
türkiye den vazgeçemediler iptal etmek yerine ertelediler,"2",""
plajlar yeni sezona haz ırlan ıyor ,"0",""
sevmek için yürek sürdürmek için emek gerek ,"0",""
turizm canlans ın diye japonya da tatile ç ıkacaklara para desteği hep yokluktan bunlar ,"1",""
turizm i aç ıp insanlar ı evdekal diyorlar ama ösym de s ınavlara sokuyor turizm acilmasinin sebebi turizm bakaninin otelleri kapanirsa nolcak para kazansin demi diğer esnaflara ne olucak bazi insanlar ,"1",""
ingiltere den türkiye uçak seferleri için son dakika aç ıklamas ı ,"0",""
bozcaada tutkunlarini üzecek haber ,"1",""
avrupa da turizmi kurtarma ad ım ı karantina uygulanmayacak avrupa ülkeleri turizm sezonunu kurtarmak için seyahat koridorlar ı kurmaya haz ırlan ıyor,"2",""
sezon haziran baş ı itibariyle başl ıyor tüm partnerlerimize güzel bir sezon diliyoruz ,"2",""
 bunca yalan ı nerden ç ıkartt ın ız allah aşk ına dogüturk ıstanl ı lar dönemeyecek haldeyken allah kahretsiz çin bunlar ın yalan yalaka lar ına kulak asmay ın,"1",""
yeni dönem sat ış stratejiniz hangi yönde olacak,"0",""
nisan ay ında sadece turist alabilen japonya turizm endüstrisini yeniden başlatmak için ziyaretçilerin yapt ığ ı gezinin maliyetinin yar ıs ına kadar finansman sağlamay ı düşünüyor ,"2",""
turist rehberiyim hayat normale dönüyor ama biz boku avuçluyormuşuz gibi geliyor bakal ım sonumuz ne olacak turizm,"1",""
 devletimiz her yerde herköşeyi güvenli yaşan ıl ır hale getiriyor pkk ya yaz k ış göz açt ırmayan mücadele veren askerimize polisimize bakan ım ız teşekkürler zapsuyu üzerinde muhteşem bir proje bittiğinde gidilir,"2",""
turizm sektörü inşallah tamamen bitmez bizde zevkle giydiğimiz önlükleri atmay ız ,"2",""
turizimciler hangi gerçeklikte yaş ıyor kar ı koca iki kişi y ıld ız değil y ıld ızl ı otel olsa bir hafta için tl kim odeyebiliyor abi ödeyenler elbette vard ır bunu haberlere niye cikartiyorsunuz abi ,"1",""
plajda sigara içmek yasak olmuş sigara tiryakilerine en çok bu yasak koyacakt ır ,"1",""
turistlere uygulanan karantina sona eriyor,"2",""
almanya ülkeye seyahat yasağ ın ı kald ır ıyor ilk listede türkiye yok ,"1",""
japonya ülkeyi ziyaret eden turistlerin harcamalar ın ın yar ıs ın ı ödeyecek,"0",""
otobüs firmalar ı seferlere başlayacaklar ı tarihi aç ıklad ı,"0",""
koronovirus pandemi sonras ında negatif ve pozitif anlamda öne ç ıkan sektörler ,"0",""
japonya turizm ajans ı ekonomiyi canland ırmak için dev bir bütçe ayr ıld ığ ın ı aç ıklad ı,"0",""
dünyan ın en güvenli turizm destinasyonu yunanistan gibi görünüyor ,"0",""
uluslararas ı hava taş ımac ıl ığ ı birliği iata yay ınlad ığ ı analizde havayolu endüstrisinin global borcunun y ıl sonuna kadar milyar dolara yükselebileceğini öngördü ,"1",""
kütahya çinili camii muhteşem görüntüsüyle sizleri bekliyor,"2",""
yabanc ı turistler ne zaman gelecek ruslar bu sene türkiye de tatil yapabilecek mi ,"0",""
koronavirüs sonras ı maceraseverler artacak tertemiz havas ıyla dogas ıyla binbir rengi ile yedigöller gidilmek için en uygun yerlerden bir tanesi ,"2",""
alacakl ıs ı adil üstündağ  ın otelini bas ıp ölümle tehdit etti ,"0",""
 faaliyet alan ı nedir emitt nas ıl bir katk ı sağlad ı gelin tüm bu sorular ın yan ıtlar ın ı firman ın genel müdürü atilla mert ten dinleyelim,"0",""
işte konyaalt ı sahili nde uygulanacak normalleşme kurallar ı ,"0",""
 y ıl ına yak ın uzay turizm araçlar ı geliştirecekler,"0",""
dünyaca ünlü sahilde sosyal mesafeli yeni düzen ,"0",""
sağl ık turizminden beklentimiz çok ,"2",""
güney amerika n ın en büyük havayolu firmas ı latam baz ı iştirakleriyle birlikte yeniden yap ıland ırma süreci gerçekleştirmek için abd de ilgili mahkemeye iflas koruma başvurusu yapt ı,"1",""
acun ilicali rekorlari altüst etti dünya onu konuşuyor ,"2",""
almanya ülkeye seyahat yasağ ın ı kald ır ıyor ,"2",""
konyaalt ı sahilinde yeni kurallar belli oldu rastgele giriş tarihe kar ışt ı tatilcileri ve halk ı çok zorlayacak  ,"1",""
 arabas ı var liral ık yard ım ın peşinden koşturuyor,"1",""
ne bayram ı ne yasağ ı dinlediler ot biçme yüzünden silahla kavga ettiler ölü yaral ı,"1",""
belediye kaş ilgili belediyelerin sosyal medya yönetimleri s ıf ır türkçe bilgileri zaten yok halka herhangi bir konuyu anlatma cevap verme gibi kayg ılar ı yok zannedersiniz patagonya da patagonyal ılar ın belediyeleri antalya ya keyif sürmek için gelmişler ,"1",""
 otellerde nasil hijyen dezenfeksiyon ve misafir ağ ırlama olacak ,"0",""
turizm sektörü koronavirüs sürecinde tüm paydaşlar ıyla yazd ı konuştu yay ınlad ı ve önemli bir bilgi öneri havuzu oluşturdu bu süreci günümüz teknolojisi ile biraraya getirip bundan sonras ına fikir vermesi aç ıs ından değerlendirmek de iyi bir eylem olabilir ,"2",""
salg ından tüm ülkelere ağ ır fatura ,"1",""
tabiat park ındaki şelale de koronavirüs sessizliği,"0",""
bakan kurum antalya da imara ayk ır ı izinsiz yap ı tespit edildi tümü y ık ılacak,"2",""
rakiplerimiz nas ıl normalleşiyor,"0",""
ahmet serdar körükçü planlar ım ız ı mart ve sonras ı için yap ıyoruz,"0",""
zarina doguzov tüm çabam ız vatandaşlar ım ız ın yurt içinde tatil yapmas ın ı sağlamak ,"2",""
ispanya temmuz itibariyle tatilcileri kabul etmeye başlayacak ,"0",""
tse den sağlikli turizm belgesi turizm bakanl ığ ı öncülüğünde sektör paydaşlar ın ın iş birliğiyle sağl ıkl ı turizm belgelendirme program ı haz ırland ı tse taraf ından denetlenecek ve sağl ıkl ı turizm belgesi verilecek ve kuruluşlar kültür ve turizm bakanl ığ ı web sitesinden duyurulacak,"0",""
sektör olarak enerji ve gayr ımenkul girişimsermayeleri finans faktoring ile teknoloji ve turizm sektöründe hareketleri izleyelim ,"0",""
 rus turistin tatil tercihlerini aç ıklad ı ,"0",""
bursa kalk ışl ı antalya olympos turumuza temmuz çarşamba gecesi ile birlikte başl ıyoruz,"2",""
almanya da devlete bağl ı ekonomik istikrar fonu wsf lufthansa ile ilgili kurtarma paketini onaylad ı paket toplam ı milyar euro yu bulan özkaynak girdisi hisse ortakl ığ ı ve kredi içeriyor,"0",""
güzel günler yak ın,"2",""
turizm de yeniden aç ıl ım değerlendirmeleri için türkiye ve rakiplerin durumu ,"0",""
rusya başbakan ı ndan rus vatandaşlar ına çağr ı yurtd ış ı tatillerinizden vazgeçin rusya başbakan ı mishustin vatandaşlar ın ın yaz tatillerini evlerinde geçirmeleri gerektiğini söyledi ,"1",""
salg ın ve turizm sektörü üzerine ,"0",""
yeninormal de turizm endüstrisine yönelik devlet teşvikleri ön görülen ulusal ve uluslararas ı turizm yat ır ımlar ı ve küresel bazda geliştirilecek yeni iş birlikleri ve modelleri neler olacak may ıs sal ı günü saat da turizm tv youtube kanal ı nda ,"0",""
israil hava yollar ı y ıl aradan sonra türkiye de uzun bir aradan sonra ilk kez bir israil hava yollar ı elal uçağ ı türkiye ye indi tourismmustsurvive ,"0",""
belçika da bulunan fly time adl ı turizm firmas ın ın logo tasarlatma tercihi bizden yana oldu kendilerine teşekkür eder iyi çal ışmalar dileriz ,"2",""
restoran ve turizm işletmeleri hijyen ve sosyalmesafe kurallar ına uyarak aç ılmaya haz ırlan ıyor,"2",""
herkes merak ediyordu işte böyle tatil yapacağ ız,"2",""
ispanya temmuz ay ında kap ılar ın ı turistlere açabilir   ,"0",""
manavgat sahiline dokunma   turizm bakan ı   lütfen çekin kirli ellerinizi,"1",""
restoran ve turizm işletmeleri belirlenen kurallar çerçevesinde aç ılacak  ,"2",""
birleşmiş milletlere bağl ı dünya turizm örgütü unwto y ıl ı verilerinin yer ald ığ ı may ıs barometresi yay ımland ı  ,"0",""
turizmciler iç sezon için haz ırl ıklar ın ı ve öngörülerini aç ıklad ı,"0",""
uzun zamand ır planlad ığ ım turuzm videolar ı kanal ım ı açt ım hepsi müziği görüntüsü ile özgün videolard ır ,"2",""
 haziran da iç hat uçuşlar ın ı başlat ıyor  ,"2",""
 kaya demirer mehmet nane eresin pinar in kat ıl ımlar ıyla turizmde yeni normalleri konuştuğumuz webinar ı izlemek için turizm webinar,"0",""
almanya türkiye ye yönelik seyahat uyar ıs ın ı kald ıracak m ı  ,"0",""
    turizm motivasyon çal ıştay ında bu kez düğün festival     gastronomi turizmi stk başkanlar ın ı bir araya getirdi ,"0",""
tarihi öneme sahip bi kaç turistik yerlerde köylüler evlerini butikotel e çevimiş ineği koyunu satm ış tar ım a s ırt ın ı dönüp sap ı saman ı unutmuştu kovid bize turizm in uzun vadede kar ın doyurmayacağ ın ı öğreteli ay oldu ,"1",""
otel ve plajlarda covid a karş ı al ınmas ı gereken önlemler nelerdir,"0",""
borsa geleceği  ıl ıml ı m ı ihracat ve turizm gelirlerinde salg ın hastal ığa bağl ı olarak gözlenen düşüşe karş ın emtia fiyatlar ı ve ithalat ın s ın ırlay ıc ı etkisiyle cari işlemler dengesinin y ıl genelinde ol ıml ı bir seyir izleyeceğini öngörüyorum ,"2",""
y ıl turizm bakanl ığ ı turistler için finlandiya dan tuvalet kağ ıt ı ithal etti,"1",""
çavuşoğlu rusya almanya ve çeşitli ülkelerden turistleri charter uçuşlarla getirebiliriz,"2",""
bu turizm sezonu böyle devam edecek,"0",""
ulaşt ırma ve altyap ı bakan ı adil karaismailoğlu demiryollar ı ulaş ım ında normalleşme sürecinin başlat ılacağ ın ı belirterek sürecin tedbirlerle birlikte yürütüleceğini söyledi turizm ulast ırma yeninormal,"0",""
antalya türkiye belediye turizm yol art ık y ılan herkese dokunuyor herkesin can ın ı yakacak allah a olan samimiyetimizi sorgulay ıp yeniden tesis etmek zorunday ız islam kuru bir bayram tebriği değildir allah ad ına yaşamas ın ı öğrenmeliyiz ,"1",""
türkiye dünyada en çok ziyaretçi ağ ırlayan kaç ınc ı ülkesi ,"0",""
ülkede gününü yaşad ığ ım ız salg ında turizm bakanl ığ ı turizm işletmelerine pandemiyle alakal ı standartlar ı hala yay ınlam ış bildirmiş değil buna rağmen insanlara turizm şu zaman başlar diyerek gaz veriyorlar bu yaz otel tatili yapan ın akl ına şaşar ım,"1",""
ramazan bayram ın ız mübarek olsun sağl ıkl ı güzel bayramlar dileriz ,"2",""
turizm merkezlerinin plaj ve sahilleri sessiz kald ı ,"1",""
covid ile mücadelede tüm önlemlerimizi al ıyoruz yak ında güzel haberler paylaşacağ ız ,"2",""
turizm deyince akl ıma gelen güzel seyahatler can ım italya amalfi k ıy ıs ı tekrar bu kalabal ıklar ı görecek mi nas ıl sessiz bir cumartesi evdekal alarak geçiriyoruz elbet ,"1",""
sanatç ılar tercih ediyordu ünlü otel corona nedeniyle iflas etti  ,"1",""
turizm  gelirlerinde iki basamak yükseldi dünya turizm örgütü y ıl ı verilerine göre türkiye dünyan ın en çok ziyaretçi ağ ırlayan nc ı ülkesi oldu turizm gelirlerinde ise iki basamak daha yükselerek üncü s ıraya yerleşti,"2",""
d ışişleribakan ı mevlütçavuşoğlu dan turizm aç ıklamas ı ülkemizi bilen herkes gelmek istiyor ,"2",""
cumhurbaşkanl ığ ı sözcüsü ibrahim kal ın turizm sektörünün haziran ortas ında aç ılmas ın ı bekliyoruz,"0",""
k ıbr ıs rum kesimi havaalanlar ı yeniden aç ıld ığ ında rus turistleri yasaklayacak,"1",""
 y ıl ında kurulmuş olan araç kiralama şirketi hertz covid salg ın ın ın yol açt ığ ı ekonomik daralma nedeniyle amerika birleşik devletleri nde ilgili mahkemeye iflas koruma başvurusu yapt ı ,"1",""
hastal ığa tekrar kavuşmak için ülkeler aras ındaki yar ış başl ıyor sanki ,"0",""
ve spa araşt ırmalar ı enstitüsü pazar araşt ırma başkan ı ulf sonntag tan çarp ıc ı tespitler ,"2",""
arefe geldi bayram geliyor derken geldi çatt ı berber kuaför ve konfeksiyon sahiplerinin gaz ı al ınd ığ ına göre bu ülkenin gerçek ekonomisini oluşturan turizm sektörüne s ıra gelmiştir,"1",""
alman hükümeti milyar eura ile lufthansay ı kurtard ı,"2",""
kültür ve turizm bakanl ığ ı nisan ay ı yabanc ı ziyaretçi istatistiklerini aç ıklad ı,"0",""
gez ceylan bu dağlarda ,"2",""
koronaya iyi gelen ilaç ölüm riskini de artt ır ıyor,"1",""
antalya belediye turizm de başar ı bir otel sahibi veya yöneticisine bağl ı değil deniz suyu s ıcakl ığ ına bağl ı otel sahibi ve yöneticisi için ne ac ı bir durum ikisi de asl ında hiç bu sektörde bir hiç olarak varlar ve ilginçtir ki var olmak için de çal ışm ıyorlar ,"1",""
türsab korona virüs salg ın ı ard ından uygulanacak yeni normal sürecini daha iyi anlamak ve sürdürülebilir çözüm önerileri geliştirmek amac ıyla bir rapor haz ırlad ı,"2",""
simav ilçemize bağl ı olan gölcük yaylas ı sahip olduğu doğal güzelliklerle sizleri bekliyor plateau nature tourism welcomesyou ,"2",""
bu y ıl mavi bayrakl ı plaj say ılar ı antalya da ya muğla da e izmir de ye ayd ın da e bal ıkesir de e istanbul da ye samsun da da e yükseldi van ise denize k ıy ıs ı olmamas ına rağmen mavi bayrakl ı plaja sahip olan tek il olarak kayda geçti,"2",""
türkiye mavi bayrak ta ispanya ve yunanistan  ın ard ından dünyan ın en çok mavi bayrakl ı üncü ülkesi olan türkiye nin ödüllü plaj say ıs ı bu y ıl artarak ya yükseldi ,"2",""
dünya genelinde turizm ve seyahat sektöründe milyon insan istihdam edilir ve bu sektörün küresel gsyih ya yüzde luk katk ıs ı vard ır bu sektörün pandemiden sonra nas ıl bir yol izleyeceği bütün dünyada merak konusu,"0",""
unesco dünya miras ı listesindeki nemrut dağ ı turizme aç ıl ıyor,"2",""
